interval_1,interval_2,interval_3,interval_4,interval_5,interval_6,interval_7,label,filename
1.4947368421052631,1.3380281690140845,1.187719298245614,1.258493353028065,2.9894736842105263,3.350877192982456,3.992982456140351,0,Minor_222.wav
1.4163424124513617,1.184065934065934,1.1925754060324825,1.1906614785992218,2.3813229571984436,2.8287937743190663,3.0,0,Minor_342.wav
1.5057142857142858,1.2580645161290323,1.0558069381598794,1.26,2.52,3.0114285714285716,3.3685714285714288,0,Minor_356.wav
1.411764705882353,1.257716049382716,1.1251533742331288,1.1853871319520175,2.3681917211328978,2.823529411764706,2.997821350762527,0,Minor_168.wav
1.1806167400881058,1.257462686567164,1.3471810089020773,1.185022026431718,2.370044052863436,2.8193832599118944,2.9735682819383262,0,Minor_140.wav
1.3259911894273129,1.335548172757475,1.1293532338308458,1.1872246696035242,2.3744493392070485,2.6563876651982383,2.9823788546255505,0,Minor_154.wav
1.5060728744939271,1.3333333333333335,1.1895161290322582,1.259322033898305,3.008097165991903,3.3724696356275308,4.012145748987854,0,Minor_183.wav
1.5060728744939271,1.1881720430107527,1.1221719457013575,1.1895161290322582,2.388663967611336,3.008097165991903,3.3724696356275308,0,Minor_197.wav
1.5060728744939271,1.185483870967742,1.1224489795918366,1.191919191919192,2.388663967611336,3.008097165991903,3.3765182186234814,0,Minor_196.wav
1.5060728744939271,1.3306451612903227,1.191919191919192,1.259322033898305,3.008097165991903,3.3765182186234814,4.02834008097166,0,Minor_182.wav
1.3377777777777777,1.335548172757475,1.1218905472636818,1.1906873614190687,2.3866666666666667,2.6755555555555555,3.0044444444444447,0,Minor_155.wav
1.5022222222222223,1.3047337278106508,1.0249433106575963,1.1858407079646018,2.382222222222222,2.8444444444444446,3.0,0,Minor_141.wav
1.412663755458515,1.259659969088099,1.1239263803680983,1.1866812227074235,2.373362445414847,2.8296943231441047,3.0043668122270737,0,Minor_169.wav
1.4957264957264955,1.262857142857143,1.0558069381598794,1.2642857142857142,2.5213675213675213,2.991452991452991,3.3190883190883187,0,Minor_357.wav
1.0606060606060606,1.0987012987012987,1.0236406619385343,1.1847575057736721,1.4132231404958677,1.6859504132231404,2.005509641873278,0,Minor_343.wav
1.3067915690866512,1.017921146953405,1.0193661971830985,1.1675302245250432,1.583138173302108,1.997658079625293,2.243559718969555,0,Minor_223.wav
1.187353629976581,1.1203155818540433,1.1901408450704225,1.2618343195266273,1.997658079625293,2.243559718969555,2.3723653395784545,0,Minor_237.wav
1.78125,1.1228070175438596,1.1892361111111112,1.2613138686131384,3.0,3.3680555555555554,3.5625,0,Minor_29.wav
1.4191033138401559,1.0247252747252746,1.1581769436997318,1.019675925925926,1.7173489278752436,2.0,2.8362573099415203,0,Minor_15.wav
1.4983050847457626,1.1877828054298643,1.121904761904762,1.1901528013582343,2.376271186440678,2.952542372881356,3.0,0,Minor_17.wav
1.1200873362445414,1.1929824561403508,1.1895424836601305,1.0274725274725276,1.6331877729257642,1.6790393013100438,2.0,0,Minor_209.wav
1.054320987654321,1.3067915690866512,1.017921146953405,1.0193661971830985,1.4296296296296296,1.6691358024691358,2.106172839506173,0,Minor_221.wav
1.3333333333333335,1.1209677419354838,1.1888489208633095,1.1270801815431164,2.002688172043011,2.2365591397849465,2.663978494623656,0,Minor_235.wav
1.4956268221574345,1.124756335282651,1.1871750433275565,1.0160583941605839,2.0291545189504374,2.518950437317784,3.0,0,Minor_355.wav
1.1200873362445414,1.1929824561403508,1.1895424836601305,1.0274725274725276,1.6331877729257642,1.6790393013100438,2.0,0,Minor_341.wav
1.5022222222222223,1.1893491124260354,1.1218905472636818,1.1906873614190687,2.3866666666666667,3.0,3.3822222222222225,0,Minor_157.wav
1.688372093023256,1.18732782369146,1.1902552204176335,1.263157894736842,3.0139534883720933,3.386046511627907,4.0093023255813955,0,Minor_143.wav
1.3360323886639676,1.3363636363636364,1.1224489795918366,1.191919191919192,2.388663967611336,2.672064777327935,3.008097165991903,0,Minor_194.wav
1.5060728744939271,1.3306451612903227,1.191919191919192,1.259322033898305,3.008097165991903,4.02834008097166,4.51417004048583,0,Minor_180.wav
1.5060728744939271,1.3333333333333335,1.1895161290322582,1.2627118644067796,3.016194331983806,4.012145748987854,4.518218623481782,0,Minor_181.wav
1.3400809716599191,1.335347432024169,1.1221719457013575,1.1895161290322582,2.388663967611336,2.6761133603238867,3.016194331983806,0,Minor_195.wav
1.6774193548387097,1.1923076923076923,1.186635944700461,1.2582524271844662,2.9861751152073737,3.350230414746544,4.009216589861752,0,Minor_142.wav
1.4845814977973568,1.1928783382789316,1.1293532338308458,1.1872246696035242,2.3744493392070485,2.9735682819383262,3.3392070484581495,0,Minor_156.wav
1.7859922178988328,1.1198257080610021,1.1906614785992218,1.184640522875817,2.821011673151751,3.0,3.568093385214008,0,Minor_340.wav
1.5058479532163744,1.120388349514563,1.1871750433275565,1.2583941605839415,2.52046783625731,3.011695906432749,3.374269005847953,0,Minor_354.wav
1.3381294964028776,1.338709677419355,1.1204819277108435,1.1881720430107525,2.384892086330935,2.6726618705035974,3.007194244604317,0,Minor_234.wav
1.4947368421052631,1.3380281690140845,1.187719298245614,1.243722304283604,2.9543859649122806,2.9894736842105263,3.992982456140351,0,Minor_220.wav
1.7859922178988328,1.1198257080610021,1.1906614785992218,1.184640522875817,2.821011673151751,3.0,3.568093385214008,0,Minor_208.wav
1.5,1.1950113378684806,1.1195445920303606,1.1898305084745762,2.3877551020408165,3.0,3.585034013605442,0,Minor_16.wav
1.4179566563467494,1.412663755458515,1.1916537867078827,1.1880674448767834,2.8359133126934988,4.006191950464396,4.260061919504643,0,Minor_59.wav
1.41399416909621,1.1896907216494845,1.1871750433275565,1.0160583941605839,2.0291545189504374,2.376093294460641,2.825072886297376,0,Minor_71.wav
1.4956268221574345,1.1929824561403508,1.119281045751634,1.0160583941605839,2.0291545189504374,2.376093294460641,3.0,0,Minor_65.wav
1.4956268221574345,1.124756335282651,1.1871750433275565,1.0160583941605839,2.0291545189504374,2.518950437317784,3.0,0,Minor_247.wav
1.0606060606060606,1.1896103896103896,1.3362445414847162,1.05718954248366,1.7823691460055096,2.005509641873278,2.5234159779614327,0,Minor_253.wav
1.7885714285714287,1.1182108626198082,1.1914285714285715,1.2589928057553956,3.0,3.5771428571428574,4.002857142857143,0,Minor_284.wav
1.4210526315789476,1.4115226337448559,1.1880466472303206,1.1938650306748466,2.845029239766082,3.002923976608187,4.014619883040936,0,Minor_290.wav
1.3358208955223883,1.1918063314711358,1.2578125,1.0124223602484472,2.027363184079602,2.6741293532338313,3.00497512437811,0,Minor_333.wav
1.7941176470588234,1.1194379391100704,1.1882845188284519,1.2623239436619718,3.0126050420168067,3.5840336134453783,4.025210084033613,0,Minor_327.wav
1.6896551724137931,1.1224489795918366,1.0545454545454545,1.1945812807881773,2.3891625615763545,2.8423645320197046,3.0049261083743843,0,Minor_131.wav
1.788177339901478,1.0633608815426996,1.0518134715025906,1.0295566502463054,2.0591133004926108,2.3891625615763545,2.9507389162561575,0,Minor_125.wav
1.1896103896103896,1.187772925764192,1.3878676470588236,1.0211920529801324,2.0025974025974027,2.031168831168831,2.379220779220779,0,Minor_119.wav
1.192207792207792,1.1851851851851851,1.4136029411764708,1.1924577373211962,2.381818181818182,2.8259740259740256,2.9974025974025973,0,Minor_118.wav
1.775609756097561,1.1263736263736264,1.1853658536585368,1.2592592592592593,2.985365853658537,3.546341463414634,4.746341463414635,0,Minor_124.wav
1.6682926829268292,1.1988304093567252,1.1878048780487804,1.1848049281314168,2.8146341463414632,2.995121951219512,3.3414634146341466,0,Minor_130.wav
1.3291666666666666,1.3354231974921629,1.1291079812206573,1.182952182952183,2.370833333333333,2.6624999999999996,2.9875,0,Minor_326.wav
1.5,1.3383084577114428,1.1895910780669146,1.2562499999999999,3.0,4.018656716417911,4.503731343283582,0,Minor_332.wav
1.41399416909621,1.4123711340206186,1.1897810218978102,1.188957055214724,2.825072886297376,2.9941690962099123,4.002915451895044,0,Minor_291.wav
1.7834757834757835,1.1182108626198082,1.1900000000000002,1.261704681872749,2.994301994301994,3.566951566951567,3.994301994301994,0,Minor_285.wav
1.1934426229508197,1.260989010989011,1.3311546840958604,1.0605564648117842,2.1245901639344265,2.3836065573770493,3.0065573770491807,0,Minor_252.wav
1.5058479532163744,1.120388349514563,1.1871750433275565,1.2583941605839415,2.52046783625731,3.011695906432749,3.374269005847953,0,Minor_246.wav
1.5058479532163744,1.188349514563107,1.119281045751634,1.1897810218978102,2.383040935672515,2.9824561403508776,3.011695906432749,0,Minor_64.wav
1.4210526315789476,1.1872427983539093,1.1871750433275565,1.1897810218978102,2.383040935672515,2.845029239766082,3.002923976608187,0,Minor_70.wav
1.4210526315789473,1.4074074074074074,1.190402476780186,1.1924577373211962,2.8390092879256965,3.0,4.012383900928793,0,Minor_58.wav
1.5058479532163744,1.2582524271844662,1.0570987654320987,1.1897810218978102,2.383040935672515,3.011695906432749,3.04093567251462,0,Minor_66.wav
1.7885714285714287,1.1182108626198082,1.1914285714285715,1.2589928057553956,3.0,3.5771428571428574,4.002857142857143,0,Minor_72.wav
1.4132231404958677,1.391812865497076,1.0196078431372548,1.0274725274725276,2.0606060606060606,2.380165289256198,2.8264462809917354,0,Minor_99.wav
1.5058479532163744,1.120388349514563,1.1871750433275565,1.1897810218978102,2.383040935672515,3.011695906432749,3.04093567251462,0,Minor_250.wav
1.417004048582996,1.26,1.1224489795918366,1.191919191919192,2.388663967611336,2.834008097165992,3.008097165991903,0,Minor_244.wav
1.5058479532163744,1.2582524271844662,1.0570987654320987,1.1897810218978102,2.383040935672515,3.011695906432749,3.04093567251462,0,Minor_278.wav
2.009433962264151,1.0258215962441315,1.1601830663615562,1.26232741617357,3.0188679245283017,4.023584905660377,4.778301886792453,0,Minor_293.wav
1.3352769679300291,1.3122270742358078,1.0183028286189684,1.119281045751634,1.9970845481049564,2.0291545189504374,2.376093294460641,0,Minor_287.wav
1.7702127659574467,1.1322115384615383,1.1804670912951167,1.262589928057554,2.9872340425531916,3.5446808510638297,4.008510638297872,0,Minor_324.wav
1.1829787234042553,1.1870503597122302,1.4272727272727272,1.1825902335456475,2.370212765957447,2.8085106382978724,3.0042553191489363,0,Minor_330.wav
1.4875,1.2633053221288515,1.0665188470066518,1.182952182952183,2.370833333333333,2.9375,2.983333333333333,0,Minor_318.wav
1.4906542056074767,1.2601880877742946,1.064676616915423,1.189252336448598,2.378504672897196,2.9859813084112146,3.7570093457943923,0,Minor_126.wav
1.1818181818181819,1.5060728744939271,1.1263440860215053,1.1193317422434368,2.2440191387559807,2.368421052631579,2.995215311004785,0,Minor_132.wav
1.1923076923076923,1.260752688172043,1.185501066098081,1.1241007194244605,2.003205128205128,2.381410256410257,3.0064102564102564,0,Minor_8.wav
1.0591397849462367,1.1903553299492384,1.185501066098081,1.339928057553957,2.002688172043011,2.056451612903226,2.5188172043010755,0,Minor_9.wav
1.1932367149758454,1.5060728744939271,1.0698924731182797,1.0452261306532664,2.0096618357487923,2.2657004830917873,2.396135265700483,0,Minor_133.wav
1.8962264150943395,1.0572139303482586,1.1929411764705884,1.26232741617357,3.0188679245283017,3.80188679245283,4.018867924528302,0,Minor_127.wav
1.5042016806722687,1.2625698324022347,1.0575221238938053,1.1882845188284519,2.3865546218487395,3.0084033613445373,3.794117647058824,0,Minor_319.wav
1.420600858369099,1.3836858006042294,1.0218340611353713,1.1602564102564101,2.330472103004292,2.386266094420601,2.8369098712446355,0,Minor_331.wav
1.793991416309013,1.1196172248803828,1.1880341880341878,1.262589928057554,3.012875536480687,3.5793991416309012,4.510729613733906,0,Minor_325.wav
1.342105263157895,1.3333333333333335,1.119281045751634,1.1897810218978102,2.383040935672515,2.6812865497076026,3.002923976608187,0,Minor_286.wav
1.4906542056074767,1.341692789968652,1.189252336448598,1.255402750491159,2.9859813084112146,3.934579439252336,3.981308411214953,0,Minor_292.wav
1.4956268221574345,1.2612085769980506,1.0587326120556415,1.1897810218978102,2.376093294460641,3.0,3.7784256559766765,0,Minor_279.wav
1.4210526315789473,1.259259259259259,1.1221719457013575,1.1895161290322582,2.388663967611336,2.834008097165992,3.008097165991903,0,Minor_245.wav
1.414835164835165,1.3883495145631068,1.0167832167832167,1.1856946354883082,2.368131868131868,2.82967032967033,2.9945054945054945,0,Minor_98.wav
1.7834757834757835,1.1182108626198082,1.1900000000000002,1.261704681872749,2.994301994301994,3.566951566951567,3.994301994301994,0,Minor_73.wav
1.4956268221574345,1.2612085769980506,1.0587326120556415,1.1897810218978102,2.376093294460641,3.0,3.7784256559766765,0,Minor_67.wav
1.4956268221574345,1.124756335282651,1.1871750433275565,1.1897810218978102,2.376093294460641,3.0,3.361516034985423,0,Minor_63.wav
1.784256559766764,1.119281045751634,1.0160583941605839,1.1709770114942528,2.376093294460641,2.4052478134110786,2.9941690962099123,0,Minor_77.wav
1.414835164835165,1.2582524271844662,1.1219135802469136,1.1856946354883082,2.368131868131868,2.82967032967033,2.9945054945054945,0,Minor_88.wav
1.338235294117647,1.4120879120879122,1.0252918287937742,1.0094876660341556,1.9558823529411766,2.0,2.6746323529411766,0,Minor_269.wav
1.336116910229645,1.1890625000000001,1.2588699080157686,1.1221294363256786,2.2442588726513573,2.670146137787057,3.0020876826722342,0,Minor_255.wav
1.2623906705539358,1.3325635103926097,1.1871750433275565,1.0160583941605839,2.0291545189504374,2.0932944606413995,2.518950437317784,0,Minor_241.wav
1.775609756097561,1.1263736263736264,1.1853658536585368,1.2592592592592593,2.985365853658537,3.546341463414634,4.746341463414635,0,Minor_296.wav
1.4210526315789476,1.1872427983539093,1.1871750433275565,1.1897810218978102,2.383040935672515,2.845029239766082,3.002923976608187,0,Minor_282.wav
1.7924528301886793,1.1184210526315788,1.1929411764705884,1.2564102564102564,3.0047169811320753,3.3773584905660377,3.594339622641509,0,Minor_309.wav
1.412663755458515,1.259659969088099,1.1239263803680983,1.1866812227074235,2.373362445414847,2.8296943231441047,3.0043668122270737,0,Minor_321.wav
1.0987012987012987,1.0236406619385343,1.1847575057736721,1.1929824561403508,1.5896103896103897,1.6181818181818182,2.0,0,Minor_335.wav
1.6956521739130435,1.1225071225071226,1.0558375634517767,1.1923076923076923,2.396135265700483,2.9565217391304346,3.024154589371981,0,Minor_123.wav
1.7924528301886793,1.1184210526315788,1.1929411764705884,1.2564102564102564,3.0047169811320753,3.3773584905660377,3.594339622641509,0,Minor_137.wav
1.4906542056074767,1.1912225705329154,1.1263157894736842,1.189252336448598,2.378504672897196,2.9859813084112146,3.350467289719626,0,Minor_136.wav
1.6746411483253587,1.197142857142857,1.18854415274463,1.2570281124497993,2.995215311004785,3.3492822966507174,3.990430622009569,0,Minor_122.wav
1.4980544747081712,1.1194805194805195,1.1925754060324825,1.1906614785992218,2.3813229571984436,2.9922178988326853,3.357976653696498,0,Minor_334.wav
1.411764705882353,1.257716049382716,1.1251533742331288,1.1853871319520175,2.3681917211328978,2.823529411764706,2.997821350762527,0,Minor_320.wav
1.4906542056074767,1.1912225705329154,1.1263157894736842,1.189252336448598,2.378504672897196,2.9859813084112146,3.350467289719626,0,Minor_308.wav
1.41399416909621,1.1896907216494845,1.1871750433275565,1.0160583941605839,2.0291545189504374,2.376093294460641,2.825072886297376,0,Minor_283.wav
1.788177339901478,1.0633608815426996,1.0518134715025906,1.0295566502463054,2.0591133004926108,2.3891625615763545,2.9507389162561575,0,Minor_297.wav
1.260233918128655,1.3387470997679813,1.1871750433275565,1.25985401459854,2.5233918128654973,3.002923976608187,3.374269005847953,0,Minor_240.wav
1.5047021943573666,1.3291666666666666,1.1880877742946707,1.2651715039577838,3.006269592476489,3.3636363636363633,3.959247648902821,0,Minor_254.wav
1.7836065573770492,1.1231617647058822,1.18657937806874,1.2648275862068965,3.0065573770491807,3.3639344262295086,3.5672131147540984,0,Minor_268.wav
1.4132231404958677,1.2612085769980506,1.1251931993817619,1.1868131868131868,2.380165289256198,2.8264462809917354,3.005509641873278,0,Minor_89.wav
1.7894736842105265,1.119281045751634,1.1897810218978102,1.2601226993865031,3.002923976608187,3.3713450292397664,3.578947368421053,0,Minor_76.wav
1.5058479532163744,1.120388349514563,1.1871750433275565,1.1897810218978102,2.383040935672515,3.011695906432749,3.04093567251462,0,Minor_62.wav
1.342105263157895,1.3333333333333335,1.119281045751634,1.1897810218978102,2.383040935672515,2.6812865497076026,3.002923976608187,0,Minor_74.wav
1.5098039215686274,1.328385899814471,1.1899441340782124,1.2488262910798122,2.980392156862745,3.0168067226890756,3.9831932773109244,0,Minor_60.wav
1.4210526315789473,1.2570806100217864,1.1195840554592722,1.190402476780186,2.380804953560372,2.8390092879256965,3.0,0,Minor_48.wav
1.3259911894273129,1.5083056478405314,1.3259911894273129,1.132890365448505,3.004405286343612,3.158590308370044,3.925110132158591,0,Minor_242.wav
1.1923076923076923,1.260752688172043,1.185501066098081,1.1241007194244605,2.003205128205128,2.381410256410257,3.0064102564102564,0,Minor_256.wav
1.41399416909621,1.2350515463917526,1.0217028380634392,1.119281045751634,1.9970845481049564,2.0291545189504374,2.376093294460641,0,Minor_281.wav
1.6956521739130435,1.1225071225071226,1.0558375634517767,1.1923076923076923,2.396135265700483,2.9565217391304346,3.024154589371981,0,Minor_295.wav
1.4980988593155895,1.1903553299492384,1.1215351812366738,1.1901140684410647,2.3802281368821294,2.9923954372623576,3.5665399239543722,0,Minor_336.wav
1.6739130434782608,1.1948051948051948,1.1826086956521737,1.1911764705882355,2.8173913043478263,3.0,3.3434782608695652,0,Minor_322.wav
1.4129870129870128,1.261029411764706,1.120991253644315,1.1885565669700908,2.374025974025974,2.8259740259740256,2.9974025974025973,0,Minor_108.wav
1.3317757009345794,1.3333333333333333,1.1263157894736842,1.189252336448598,2.378504672897196,2.663551401869159,2.9906542056074765,0,Minor_134.wav
1.4906542056074767,1.341692789968652,1.189252336448598,1.255402750491159,2.9859813084112146,3.934579439252336,3.981308411214953,0,Minor_120.wav
2.009433962264151,1.0258215962441315,1.1601830663615562,1.26232741617357,3.0188679245283017,4.023584905660377,4.778301886792453,0,Minor_121.wav
1.7924528301886793,1.1184210526315788,1.1929411764705884,1.1203155818540433,2.6792452830188678,3.0188679245283017,3.594339622641509,0,Minor_135.wav
1.4129870129870128,1.2591911764705883,1.1240875912408759,1.190909090909091,2.381818181818182,2.8259740259740256,3.0,0,Minor_109.wav
1.6885964912280704,1.187012987012987,1.1903719912472648,1.1893382352941178,2.837719298245614,3.0087719298245617,3.3815789473684212,0,Minor_323.wav
1.193384223918575,1.1194029850746268,1.1923809523809525,1.2364217252396166,1.969465648854962,2.005089058524173,2.035623409669211,0,Minor_337.wav
1.6746411483253587,1.197142857142857,1.18854415274463,1.2570281124497993,2.995215311004785,3.3492822966507174,3.990430622009569,0,Minor_294.wav
1.4210526315789476,1.2592592592592593,1.119281045751634,1.1897810218978102,2.383040935672515,2.845029239766082,3.002923976608187,0,Minor_280.wav
1.0591397849462367,1.1903553299492384,1.185501066098081,1.339928057553957,2.002688172043011,2.056451612903226,2.5188172043010755,0,Minor_257.wav
1.3377777777777777,1.5016611295681062,1.331858407079646,1.1229235880398671,3.0044444444444447,3.1822222222222223,3.968888888888889,0,Minor_243.wav
1.4179566563467494,1.2598253275109168,1.1195840554592722,1.193498452012384,2.386996904024768,2.8359133126934988,3.5696594427244586,0,Minor_49.wav
1.5,1.3333333333333333,1.1899441340782124,1.261737089201878,3.002793296089386,3.9944134078212294,4.033519553072626,0,Minor_61.wav
1.3352769679300291,1.3122270742358078,1.0183028286189684,1.119281045751634,1.9970845481049564,2.0291545189504374,2.376093294460641,0,Minor_75.wav
1.4210526315789476,1.4115226337448559,1.1880466472303206,1.1938650306748466,2.845029239766082,3.002923976608187,4.014619883040936,0,Minor_78.wav
1.4210526315789473,1.1851851851851851,1.1875,1.190402476780186,2.380804953560372,2.8390092879256965,3.0,0,Minor_50.wav
1.5046439628482973,1.1872427983539093,1.1195840554592722,1.190402476780186,2.380804953560372,3.0123839009287927,3.5727554179566563,0,Minor_44.wav
1.7696335078534031,1.1242603550295858,1.1894736842105262,1.2278761061946903,2.905759162303665,2.973821989528796,3.5340314136125652,0,Minor_93.wav
1.8743455497382198,1.0614525139664805,1.1894736842105262,1.2278761061946903,2.905759162303665,2.973821989528796,3.7486910994764395,0,Minor_87.wav
1.3333333333333335,1.3365384615384615,1.1241007194244605,1.1872,2.378205128205128,2.669871794871795,2.996794871794872,0,Minor_266.wav
1.5098039215686274,1.328385899814471,1.1899441340782124,1.2488262910798122,2.980392156862745,3.0168067226890756,3.9831932773109244,0,Minor_272.wav
1.8962264150943395,1.0572139303482586,1.1929411764705884,1.26232741617357,3.0188679245283017,3.80188679245283,4.018867924528302,0,Minor_299.wav
1.4936170212765958,1.331908831908832,1.1893048128342245,1.262589928057554,2.9872340425531916,3.0085106382978726,3.9744680851063827,0,Minor_312.wav
1.3317757009345794,1.3333333333333333,1.1263157894736842,1.189252336448598,2.378504672897196,2.663551401869159,2.9906542056074765,0,Minor_306.wav
1.4129870129870128,1.1911764705882355,1.1867283950617284,1.1885565669700908,2.374025974025974,2.8259740259740256,2.9974025974025973,0,Minor_110.wav
1.49009900990099,1.335548172757475,1.1940298507462688,1.25625,2.9851485148514856,3.5495049504950495,3.98019801980198,0,Minor_104.wav
